,Price,Currency,Brokered_by,AD_Situation,Rooms,Bath,Building space,Measruing unit,Address,City,State,Índice_poder_adqui,Índice_seguridad,Índice_sanidad,Índice_clima,Índice_costo_vida,Relación_precio_ingresos_propiedades,Índice_costo_desplazamiento,Índice_contaminación,Índice_calidad_vida
595,1300000,USD,"Meadows Group Inc., Realtors",New - 17 hours ago,5,2.5,4903,sqft,"2322 NE 25th Ave, Portland, OR 97212",Portland, OR 97212,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
596,285000,USD,Keller Williams-PDX Central,New,3,1.0,1040,sqft,"2709 SE 129th Ave, Portland, OR 97236",Portland, OR 97236,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
597,449900,USD,Keller Williams Realty Profes.,New - 20 hours ago,3,1.5,2135,sqft,"206 SW Palatine Hill Rd, Portland, OR 97219",Portland, OR 97219,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
598,305000,USD,Soldera Properties Inc,New,3,1.5,2064,sqft,"2216 SE 178th Pl, Portland, OR 97233",Portland, OR 97233,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
599,249900,USD,"The Broker Network, Llc",New,2,1.0,760,sqft,"6316 SE 96th Ave, Portland, OR 97266",Portland, OR 97266,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
600,459000,USD,"Realty Net, LLC.",New - 23 hours ago,1,1.0,560,sqft,"5316 NE Mason St, Portland, OR 97218",Portland, OR 97218,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
601,324900,USD,Redfin,New,2,1.0,624,sqft,"6012 SE Bush St, Portland, OR 97206",Portland, OR 97206,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
602,199900,USD,Matin Real Estate,New - 20 hours ago,2,1.0,1080,sqft,"5244 SW 42nd Ave, Portland, OR 97221",Portland, OR 97221,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
603,495000,USD,Living Room Realty,New - 23 hours ago,3,1.0,1656,sqft,"2302 SE 37th Ave, Portland, OR 97214",Portland, OR 97214,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
604,320000,USD,Keller Williams Realty Profes.,New,6,2.0,2622,sqft,"15751 SE Powell Blvd, Portland, OR 97236",Portland, OR 97236,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
605,780000,USD,Keller Williams Realty Profes.,New - 21 hours ago,6,3.0,3938,sqft,"3955 SW Tower Way, Portland, OR 97221",Portland, OR 97221,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
606,379900,USD,"Meadows Group Inc., Realtors",New - 21 hours ago,3,1.5,936,sqft,"8927 N Geneva Ave, Portland, OR 97203",Portland, OR 97203,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
607,359900,USD,Redfin,New,3,2.0,1868,sqft,"8009 SE Gladstone St, Portland, OR 97206",Portland, OR 97206,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
608,435000,USD,"Exp Realty, Llc",New,3,2.0,1807,sqft,"1630 NE Bell Dr, Portland, OR 97220",Portland, OR 97220,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
609,389900,USD,Vintage Real Estate,New - 21 hours ago,2,1.0,1456,sqft,"3111 N Farragut St, Portland, OR 97217",Portland, OR 97217,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
610,489900,USD,"Meadows Group Inc., Realtors",New,2,1.0,1612,sqft,"1442 SE Palm St, Portland, OR 97214",Portland, OR 97214,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
611,354900,USD,Georgetown Realty Inc.,New - 23 hours ago,4,1.5,1626,sqft,"10837 NE Brazee St, Portland, OR 97220",Portland, OR 97220,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
612,469000,USD,Windermere Realty Trust,New,3,1.0,1820,sqft,"1604 N Sumner St, Portland, OR 97217",Portland, OR 97217,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
613,298000,USD,"Knipe Realty NW, Inc",New,3,2.5,1426,sqft,"11856 SE Market St Unit 9, Portland, OR 97216",Portland, OR 97216,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
614,469900,USD,Keller Williams Sunset Corridor,New,3,2.0,1645,sqft,"4816 SW Orchard Ln, Portland, OR 97219",Portland, OR 97219,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
615,399000,USD,Living Room Realty,New - 22 hours ago,4,1.0,1506,sqft,"8605 N Dana Ave, Portland, OR 97203",Portland, OR 97203,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
616,585000,USD,Windermere Realty Trust,New,3,1.5,2240,sqft,"6526 NE Rodney Ave, Portland, OR 97211",Portland, OR 97211,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
617,379000,USD,Portland Digs Real Estate,New - 23 hours ago,2,1.0,900,sqft,"5423 SE Pardee St, Portland, OR 97206",Portland, OR 97206,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
618,389900,USD,RE/MAX Equity Group,New,4,2.0,2065,sqft,"1631 NE 142nd Ave, Portland, OR 97230",Portland, OR 97230,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
619,899900,USD,Keller Williams-PDX Central,New,5,3.5,4603,sqft,"2397 SW Montgomery Dr, Portland, OR 97201",Portland, OR 97201,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
620,399995,USD,"Knipe Realty NW, Inc",New,3,2.5,1680,sqft,"14014 SE Knight St, Portland, OR 97236",Portland, OR 97236,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
621,449900,USD,Mal &amp; Seitz,New,3,2.0,2096,sqft,"10014 N Buchanan Ave, Portland, OR 97203",Portland, OR 97203,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
622,890000,USD,Living Room Realty,New - 21 hours ago,5,4.0,3766,sqft,"87 NE Morris St, Portland, OR 97212",Portland, OR 97212,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
623,629900,USD,Keller Williams Realty Portland Premiere,New,4,2.0,3472,sqft,"6220 SE 23rd Ave, Portland, OR 97202",Portland, OR 97202,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
624,945000,USD,Redfin,New,4,3.0,3045,sqft,"7327 SE 37th Ave, Portland, OR 97202",Portland, OR 97202,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
625,400000,USD,Portlands Alternative Inc,New,3,2.5,1478,sqft,"302 SE 111th Ave, Portland, OR 97216",Portland, OR 97216,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
626,439000,USD,"The Broker Network, Llc",New,3,2.5,1844,sqft,"9211 N Clarendon Ave, Portland, OR 97203",Portland, OR 97203,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
627,475000,USD,Urban Nest Realty,New,3,2.0,2080,sqft,"9331 N Allegheny Ave, Portland, OR 97203",Portland, OR 97203,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
628,689995,USD,Berkshire Hathaway HomeServices NW Real Estate,New,3,2.0,2199,sqft,"2453 NW Mill Pond Rd, Portland, OR 97229",Portland, OR 97229,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
629,950000,USD,"Premiere Property Group, LLC",New,3,2.5,3639,sqft,"3652 SE Oak St, Portland, OR 97214",Portland, OR 97214,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
630,389900,USD,Keller Williams Premier Partners,New,3,2.0,1056,sqft,"5826 N Burrage Ave, Portland, OR 97217",Portland, OR 97217,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
631,499900,USD,RE/MAX Equity Group,New,4,2.5,1994,sqft,"10940 SW 60th Ave, Portland, OR 97219",Portland, OR 97219,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
632,750000,USD,Windermere Realty Trust,New,4,1.5,3445,sqft,"2310 NE Knott St, Portland, OR 97212",Portland, OR 97212,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
633,1398000,USD,"Premiere Property Group, Llc",New - 22 hours ago,2,2.5,2007,sqft,"1900 SW River Dr Unit N902, Portland, OR 97201",Portland, OR 97201,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
634,419900,USD,"Premiere Property Group, LLC",New,2,1.0,926,sqft,"7305 SW 29th Ave, Portland, OR 97219",Portland, OR 97219,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
635,549900,USD,Keller Williams Realty Portland Premiere,New - 21 hours ago,3,2.5,1741,sqft,"4521 SE Rex Dr, Portland, OR 97206",Portland, OR 97206,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
636,1050000,USD,Living Room Realty,New,8,8.0,4190,sqft,"1817 N Rosa Parks Way, Portland, OR 97217",Portland, OR 97217,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
637,899900,USD,"Premiere Property Group, LLC",New,4,2.5,2766,sqft,"3736 SE Tibbetts St, Portland, OR 97202",Portland, OR 97202,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
638,899950,USD,Realty Trust Urban,New,2,2.0,1428,sqft,"4216 N Mississippi Ave Unit 402, Portland, OR 97217",Portland, OR 97217,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
639,725000,USD,Realty One Group Prestige,New,4,3.5,2462,sqft,"7620 N Curtis Ave, Portland, OR 97217",Portland, OR 97217,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
640,1090000,USD,Keller Williams Realty Portland Premiere,New,8,8.0,3000,sqft,"7706 SE Washington St, Portland, OR 97215",Portland, OR 97215,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
641,725000,USD,Realty One Group Prestige,New,4,3.5,2462,sqft,"7622 N Curtis Ave, Portland, OR 97217",Portland, OR 97217,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
642,995000,USD,"Meadows Group Inc., Realtors",New,4,3.5,2832,sqft,"3212 SW Fairmount Blvd, Portland, OR 97239",Portland, OR 97239,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
643,285000,USD,Realty Works Group,New,3,1.5,1242,sqft,"1022 NE 87th Ave, Portland, OR 97220",Portland, OR 97220,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
644,274950,USD,Stellar Realty Northwest,New,2,1.0,806,sqft,"2611 SE 153rd Ave, Portland, OR 97236",Portland, OR 97236,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
645,283000,USD,"Premiere Property Group, Llc",New,3,1.0,1128,sqft,"2219 SE 147th Ave, Portland, OR 97233",Portland, OR 97233,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
646,359900,USD,Windermere Realty Trust,New,3,2.0,1598,sqft,"7923 SE 103rd Ave, Portland, OR 97266",Portland, OR 97266,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
647,397500,USD,Berkshire Hathaway HomeServices NW Real Estate,New,5,3.0,3169,sqft,"13211 NE Thompson Ct, Portland, OR 97230",Portland, OR 97230,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
648,695000,USD,Coldwell Banker Bain of Portland Uptown,New,3,2.0,2112,sqft,"504 SW Bancroft St, Portland, OR 97239",Portland, OR 97239,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
649,289999,USD,Pacific Pioneer Real Estate,New,2,1.0,832,sqft,"3903 SE 98th Ave, Portland, OR 97266",Portland, OR 97266,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
650,449000,USD,Living Room Realty,New,2,2.0,1351,sqft,"7524 N Central St, Portland, OR 97203",Portland, OR 97203,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
651,365000,USD,Angell Realty,New,3,2.0,1319,sqft,"8534 NE Holladay St, Portland, OR 97220",Portland, OR 97220,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
652,435000,USD,More Realty,New,3,2.0,1200,sqft,"315 NE 65th Ave, Portland, OR 97213",Portland, OR 97213,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
653,369000,USD,Urban Nest Realty,New,3,2.5,2067,sqft,"644 N Tomahawk Island Dr, Portland, OR 97217",Portland, OR 97217,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
654,415000,USD,Windermere Realty Trust,New,3,1.0,1440,sqft,"6530 SE 43rd Ave, Portland, OR 97206",Portland, OR 97206,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
655,211000,USD,John L. Scott Portland Metro,New,2,2.5,1020,sqft,"19175 SE Yamhill St Apt 3, Portland, OR 97233",Portland, OR 97233,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
656,495000,USD,JOHN L. SCOTT REAL ESTATE - WOODSTOCK,New,3,2.0,1017,sqft,"3665 SE Flavel St, Portland, OR 97202",Portland, OR 97202,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
657,459900,USD,"Knipe Realty NW, Inc",New,2,1.0,1229,sqft,"7909 SE Cesar E Chavez Blvd, Portland, OR 97202",Portland, OR 97202,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
658,370000,USD,Realty Trust Urban,New,1,1.0,731,sqft,"4216 N Mississippi Ave Unit 213, Portland, OR 97217",Portland, OR 97217,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
659,619950,USD,Realty Trust Urban,New,2,1.5,1165,sqft,"4216 N Mississippi Ave Unit 212, Portland, OR 97217",Portland, OR 97217,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
660,649000,USD,Century 21 North Homes Realty,New,4,3.5,3050,sqft,"7949 SE 112th Ave, Portland, OR 97266",Portland, OR 97266,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
661,715000,USD,"Meadows Group Inc., Realtors",New,4,2.0,2635,sqft,"3133 NE 43rd Ave, Portland, OR 97213",Portland, OR 97213,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
662,649999,USD,Urban Nest Realty,New,5,3.0,2153,sqft,"5729 N Wilbur Ave, Portland, OR 97217",Portland, OR 97217,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
663,295000,USD,RE/MAX Equity Group,New,2,1.0,1094,sqft,"1418 NE 21st Ave Unit 17, Portland, OR 97232",Portland, OR 97232,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
664,699000,USD,Windermere Realty Trust,New,4,2.0,2115,sqft,"2672 SW Gerald Ave, Portland, OR 97201",Portland, OR 97201,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
665,599900,USD,Hasson Company,New,2,2.0,1202,sqft,"2351 NW Westover Rd Unit 307, Portland, OR 97210",Portland, OR 97210,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
666,950000,USD,Living Room Realty,New,4,2.5,2722,sqft,"2806 SE 47th Ave, Portland, OR 97206",Portland, OR 97206,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
667,379900,USD,Savvy Lane,New,3,2.0,1540,sqft,"9451 N Polk Ave, Portland, OR 97203",Portland, OR 97203,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
668,549000,USD,Georgetown Realty Inc.,New,4,2.5,2528,sqft,"6523 NE Wygant St, Portland, OR 97218",Portland, OR 97218,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
669,499900,USD,More Realty,New,4,2.5,2448,sqft,"20215 SE Brewer Ter, Portland, OR 97233",Portland, OR 97233,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
670,579000,USD,"Premiere Property Group, Llc",New,4,2.5,2766,sqft,"14203 SE Pine Ct, Portland, OR 97233",Portland, OR 97233,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
671,697500,USD,Hasson Company,New,4,2.5,2646,sqft,"1805 SW Joshua St, Portland, OR 97219",Portland, OR 97219,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
672,899900,USD,Windermere Realty Trust,New,3,3.5,2924,sqft,"2826 NE 18th Ave, Portland, OR 97212",Portland, OR 97212,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
673,575000,USD,John L. Scott Portland Northeast,New,4,3.0,2588,sqft,"8257 SE 32nd Ave, Portland, OR 97202",Portland, OR 97202,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
674,639900,USD,Keller Williams Realty Profes.,New,4,2.5,2757,sqft,"11425 SW Streamside Ct, Portland, OR 97219",Portland, OR 97219,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
675,529000,USD,"Jayne Realty, Llc.",New,3,2.0,2228,sqft,"6840 N Olin Ave, Portland, OR 97203",Portland, OR 97203,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
676,949900,USD,"Home Team Realty, Inc.",New,3,2.5,2552,sqft,"1934 SE 38th Ave, Portland, OR 97214",Portland, OR 97214,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
677,699900,USD,Windermere Realty Trust,New,3,3.0,3386,sqft,"8050 SW 2nd Ave, Portland, OR 97219",Portland, OR 97219,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
678,850000,USD,Windermere Realty Trust,New,5,3.5,3836,sqft,"917 SW Chestnut St, Portland, OR 97219",Portland, OR 97219,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
679,649000,USD,Keller Williams-PDX Central,New,3,2.0,2035,sqft,"3577 SE Woodward St, Portland, OR 97202",Portland, OR 97202,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
680,1275000,USD,Cascade Sotheby's International Realty,New,3,3.5,2515,sqft,"10745 SW Moapa Ave, Portland, OR 97219",Portland, OR 97219,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
681,849000,USD,"Meadows Group Inc., Realtors",New,5,4.0,2846,sqft,"1305 SE Yamhill St, Portland, OR 97214",Portland, OR 97214,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
682,399000,USD,Realty Trust Urban,New,1,1.0,731,sqft,"4216 N Mississippi Ave Unit 303, Portland, OR 97217",Portland, OR 97217,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
683,744900,USD,RE/MAX Equity Group,New,3,2.5,1962,sqft,"4018 SW Marigold St, Portland, OR 97219",Portland, OR 97219,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
684,819950,USD,Keller Williams Sunset Corridor,New,5,3.0,3069,sqft,"4442 NW Ashbrook Dr Lot 206, Portland, OR 97229",Portland, OR 97229,"106,26","48,43","73,18","89,56","77,98","4,61","33,38","30,98","176,09"
